Pecan Pollen,1946.0,59
GH Flex,7894.55,60
BULLFROG DEET FREE Mosquito Coast Sunscreen with Insect Repellent SPF 30,7870.31,90
Glipizide,6672.47,61
METFORMIN HYDROCHLORIDE,2282.62,94
Hydroxyzine Pamoate,5729.75,33
MECLIZINE HYDROCHLORIDE,7027.84,14
Naloxone Hydrochloride,8567.88,89
Pistachio,5110.82,48
ACCURETIC,6663.36,54
Nicorette,6332.29,70
Levofloxacin,9980.62,25
Good Neighbor Pharmacy Sleep Time,4812.93,40
Hand Essentials Antibacterial,3428.52,56
Nitrogen,1672.17,10
Fever Infection,5884.34,4
BeneFIX,3782.17,7
Imipenem and Cilastatin,4557.33,81
Betadine,1995.28,6
TRICITRATES,2728.61,68
USTILAGO MAYDIS,2730.07,32
Oxygen,5580.88,10
Chronic Viro Reliever,6627.75,72
Loratadine,3486.46,85
Sooryehan Jadan Sun Mild,5579.67,53
Terazosin Hydrochloride,7193.98,66
Treatment Set TS333743,9187.26,22
Hydrogen Peroxide,1467.12,78
Lucky Antibacterial Hand Soap,9096.46,60
Ilaris,8354.03,8
Targretin,1529.36,67
Cyclosporine,9293.44,14
EPIVIR,4747.02,23
Sani-Soft,2661.87,35
Treatment Set TS347249,4341.02,3
St. Joseph Safety Coated Aspirin,8802.71,84
Ketoconazole,2849.23,72
APPLE,8858.21,26
Duloxetine,1295.05,62
Hydrocortisone Maximum Strength Plus 12 Moisturizers,9804.92,43
Mary Kay Tinted Moisturizer Sunscreen SPF 20 Ivory 2 (Drug Facts),8777.65,47
CORZIDE,7996.52,64
Hydrochlorothiazide,9505.16,64
Alendronate Sodium,7733.91,57
Lidocaine Hydrochloride,8970.44,66
IPECACUANHA,4575.68,12
Virti-SULF,9140.82,63
Lisinopril with Hydrochlorothiazide,3967.64,82
HELIUM,4535.07,50
Simvastatin,9489.55,13
PCXX ONE MINTE GEL COOL PEPPERMINT,8069.29,33
Bio Red Chestnut,2633.03,44
Biting Insects Antigens,7527.93,62
FusionBeauty Colorceuticals PrimeResults Tinted Moisturizer SPF15 Sand,2673.8,18
Scrub Pine,7651.37,52
Piroxicam,8319.85,94
phosphate,6003.29,11
Apple Cider Antibacterial Foaming Hand Wash,3275.75,48
Cephalexin,6701.19,91
Antacid Antigas,9412.06,74
FLONASE,8233.36,90
Jentadueto,1071.46,12
Allopurinol,6127.55,79
"COMPRESSED GAS, OXIDIZING, N.O.S.",1736.12,21
Gillette Clinical Sport Advanced,4744.01,35
MIGRAIDE,3234.43,44
Effexor,1532.33,57
isosorbide mononitrate,2621.22,18
Ash Mixture,8485.42,82
Sodium Chloride,5206.0,8
Long Acting Tussin Cough Gels,9407.84,11
Mucus Relief DM,9628.93,3
ESZOPICLONE,2364.5,64
Solbar Avo SPF35,6684.62,67
"COMPRESSED GAS OXIDIZING,N.O.S.",7155.5,90
Metoprolol Tartrate,9236.15,43
Lidocaine,8300.88,27
Naproxen,2424.54,60
LBEL LEDERM 45plus Jour,9826.53,94
Beyond Color,1894.38,68
Prascion,4715.85,47
Bupropion Hydrochloride,1125.14,91
Chlordiazepoxide Hydrochloride,8484.2,81
LAMIVUDINE,9925.84,76
Anticavity Fluoride Rinse,8752.16,69
Cefdinir,2490.46,37
Oxycodone Hydrochloride and Acetaminophen,8588.3,17
Western Juniper,3376.17,82
Estradiol,6921.24,42
Cavan Alpha,1399.16,70
NBB,6903.82,2
Pramipexole dihydrochloride,9947.57,50
Oxcarbazepine,9944.17,72
Premarin,2201.47,97
Ropinirole Hydrochloride,3437.61,93
SanaTos Childrens Mucus Relief Cough,6845.34,38
Medi-First Sterile Alcohol Pads,4269.14,44
Topamax,7579.26,46
Trout,4946.88,30
Cough and Fever Relief Junior Strength,6806.47,52
BELLIS PERENNIS,7372.11,29
Speed Stick,5309.52,73
Therafeldamine,1865.38,57
Gabapentin,3140.9,29
Medrol,6081.57,85
Pancuronium Bromide,2336.3,20
Propranolol Hydrochloride,2791.49,77
Fentanyl,4229.41,35
Naproxen,6838.63,25
Ferrlecit,2825.07,28
Modafinil,3305.34,94
LBEL EFFET PARFAIT MINERAL NATURAL SKIN EFFECT MOUSSE FOUNDATION SPF 16,1110.27,16
Uroxatral,1556.11,26
Regular Strength Aspirin,3804.97,13
LANOXIN,8253.46,53
K-OK Kiddie Calmer,1847.56,38
Monistat 7,7556.76,91
NIACIN,5221.34,57
"Tussnex FM Cold, Flu and Sore Throat",6011.55,76
Diltiazem Hydrochloride,8336.7,12
HELIOX,3534.52,56
Nevirapine,3474.97,81
"Butalbital, Acetaminophen and Caffeine",4877.52,27
Eszopiclone,4692.05,50
MooreBrand Ibuprofen,9685.2,19
Valsartan and Hydrochlorothiazide,9296.65,67
IQueen CCC Light,6604.85,52
Zims Advanced Cold Sore And Fever Blister Moisturizing Protectant,6658.49,59
Famciclovir,6267.29,15
Levofloxacin,5259.09,8
verapamil hydrochloride,7571.67,31
Zyprexa,2581.45,58
Fenofibrate,7732.83,99
SIMPLY RIGHT BODY CARE,5796.02,14
escitalopram,5414.92,64
AUREOBASIDIUM PULLULANS VAR PULLULANS,8718.23,8
Lomustine,5454.03,70
Nighttime Sleep Aid,6235.71,73
Equate NiteTime,5126.88,94
Epinephrine,9040.04,56
Fast Mucus Relief,8269.8,93
Gillette Power Beads,7998.37,63
Fluconazole,1680.08,83
CEFPROZIL,1229.81,15
Fissure Control,8656.07,49
Argentum Metallicum,1580.3,17
Levocarnitine,7907.72,79
Colgate Optic White Dual Action Crystal Mint,5528.62,13
Comtan,1561.52,35
Pertussis,7106.79,67
Full Care Three Povidone Iodine Swabsticks,7244.92,61
Amlodipine Besylate,8223.67,83
Citalopram Hydrobromide,3353.11,80
MDSolarSciences,9614.31,24
FENOFIBRATE,3169.37,50
Caduet,3220.0,89
Harmon Face Values Cucumber Melon Scent Hand Sanitizer,9991.14,4
Umcka ColdCare Alcohol-Free,3193.49,68
E.E.S.,3576.83,19
Acetaminophen,9446.55,32
GABA Phenolic,7931.87,12
PRED-G,7693.4,20
Serotonin,5062.37,8
Allure Ice Cold Analgesic,8962.6,31
Topical 60 Sec Sodium Fluoride,2873.41,31
Iodent Animal Kingdom Fruity,1675.84,69
Ibuprofen,1353.59,85
Ambien,2400.58,8
Moisturizing Hand Sanitizer,9368.99,97
Zaleplon,1537.61,24
AgroBac Foam Wash,8606.95,75
Bedside-Care Perineal Wash,1680.54,13
Allscale,4441.53,69
Fast Mucus Relief,2779.97,14
KAZANO,9779.46,46
Morphine sulfate,6101.39,60
MULTI PERFECTION SPECIAL EFFECTOR,3348.99,44
Theophylline,2511.7,77
Potassium Chloride,2478.96,21
Piroxicam,4487.95,88
Blistex,6109.64,57
RUE21 Doughnut Sprinkles Antibacterial Hand Sanitizer,7387.7,56
Desmopressin Acetate,1128.46,90
Health Mart Castor Oil,5947.02,43
Oxygen,7332.71,90
Velvet Grass,1386.45,42
Shingles Control,5473.11,93
FEMCON Fe,9098.39,26
"Pollens - Trees, Palo Verde Cercidium floridum",2499.21,1
FLORIL TEARS,4988.06,66
Badger Diaper,9499.78,45
ChapStick Classic Cherry,1264.58,83
Pioglitazone,8193.15,53
Childrens Metapp Daytime,4645.05,96
LANOXIN,2228.62,64
Enoxaparin Sodium,4136.31,2
Desert Bambu,8552.34,1
AVAPRO,9942.06,24
VAQTA,2857.99,85
INFANTS TEETHING,1461.88,88
Ibuprofen,9915.84,50
equaline all day allergy,8237.22,96
Moisture Renew,6409.05,30
dg health allergy relief,3991.7,71
THERA Antifungal Body,4450.52,99
Motion Sickness Relief,2395.46,84
Childrens Ibuprofen 100,9631.83,99
Broncho Dilate,3551.29,11
Viscum Mali 4,9762.51,8
Gliadel,5127.95,39
Lorazepam,5072.23,54
Daily Facial Moisturizer Broad Spectrum SPF15 Sunscreen,7108.77,74
SCIATICA RHEUMATISM,6391.55,71
Maximum Strength Heartburn Relief,6481.15,43
Thai Herbal Balm Lemon Grass,3592.03,66
Risperidone,9049.74,41
Gentamicin Sulfate,2593.65,95
Ketorolac Tromethamine,7901.93,53
VP CH Ultra,7996.0,2
Speech Therapy,6186.45,32
Nabumetone,1164.15,52
Neomycin and Polymyxin B Sulfates and Hydrocortisone,2959.36,16
Coast Maple Pollen,5716.98,69
Borago Nicotiana,9567.44,29
Lisinopril,4831.15,46
Acetaminophen Oral Solution,9534.09,79
Cefdinir,5709.97,79
Losortan Potassium,7367.99,47
Ondansetron,3443.9,87
Wintergreen Isopropyl Alcohol,5239.87,49
CanTravel,5030.03,60
Lovenox,9436.8,48
Mannitol,7307.59,44
allergy,1968.44,39
Clonidine Hydrochloride,5748.92,32
Hydrochlorothiazide,6132.05,92
Venlafaxine Hydrochloride,5132.74,78
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate",3522.42,93
Sodium Chloride,5361.09,88
Fluoxetine,7681.34,77
FELODIPINE,4832.18,81
Spironolactone,4759.7,27
SHOPKO EXTRA MOISTURIZING NASAL,9847.27,45
Hives,6405.8,93
Adenosine,5828.68,50
DryMax,8068.53,87
Quetiapine fumarate,3663.81,24
IT RADIANT CC IN MELTING FOUNDATION,7611.07,33
Instant Hand Sanitizer Extra Enriched With Vitamin E Bead Lemon Fresh Scent,7463.38,88
Atenolol,6192.25,72
Methylprednisolone,3037.17,55
Fluoride,2434.59,59
FACE IT 4D PERFECTION ROLLER FOUNDATION 21,9916.54,36
Oregon Ash,5449.2,58
Temazepam,6237.62,31
Buspirone Hydrochloride,6667.08,58
Black Walnut,4003.79,85
NARS FOUNDATION,5991.53,21
Econazole Nitrate,6012.49,24
Doll Lash,7616.58,39
Rifampin,1895.48,99
EXALGO,4549.21,39
Lidocaine,1029.12,18
Stachybotrys,5883.23,100
Fexofenadine Hydrochloride,8257.18,31
Indomethacin,1029.35,71
Atropine Sulfate,3283.29,96
NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,6525.04,15
members mark fexofenadine,9340.82,84
SODIUM SULFACETAMIDE,8060.59,48
ck one 3-in-1 face makeup,7253.6,57
Phentermine Hydrochloride,7309.74,65
Pravastatin Sodium,1654.6,96
Ceftriaxone,3325.66,43
Ortho Cept,3823.51,40
Unithroid,3395.6,19
Paper Mulberry,1539.75,34
NITROUS OXIDE,5506.43,82
Cleocin Phosphate,9590.43,94
Stendra,7695.14,5
Bioelectro Night,3953.71,90
K CARE,9406.44,21
Night Relief sinus,9769.43,97
Chlordiazepoxide Hydrochloride,3794.77,99
Neutrogena Clear Face Break Out Free,1081.87,76
Amlodipine besylate and benazepril hydrochloride,2605.05,7
PREPARATION H,3608.52,92
ProSol,1325.4,43
7 select allergy,9351.97,61
Blowfish,7680.65,88
ADVIL MIGRAINE,6060.41,5
Haloperidol,5955.24,46
ACER SACCHARUM POLLEN,1190.75,72
PROPAFENONE HYDROCHLORIDE,7756.37,83
SELZENTRY,4239.33,14
Lidocaine,2736.36,64
Equaline Aspirin,5612.38,62
Clarithromycin,6379.76,64
Trimipramine maleate,5903.29,4
Xyntha,3877.74,11
Methocarbamol,1775.59,48
Riluzole,5142.79,35
JUNIPERUS ASHEI POLLEN,3884.49,29
Doxycycline Hyclate,8006.96,63
TRAMADOL HYDROCHLORIDE,5761.26,70
hemorrhoidal,7237.29,38
Endo Pure Testos (for Women),5817.87,6
OBAGI-C RX SYSTEM C-SUNGUARD,8366.92,48
Anti-Diarrheal,3743.23,61
Lucky,6919.99,7
ZOOBY,2694.83,60
Red Maple,7571.0,32
Diphenhydramine HCl,3510.96,84
Allerstat,5570.03,26
Pacific,4710.56,4
Dallergy,4999.75,72
METFORMIN HYDROCHLORIDE,1617.42,46
PANTOPRAZOLE SODIUM,9694.31,92
ETHYL ALCOHOL,8540.15,75
IMDUR,3404.57,32
Nifedipine,3993.5,89
Megestrol Acetate,5105.55,49
mapap,2607.58,40
Walgreens Anticavity and Antigingivitis Whitening,3210.56,42
Tretinoin,9208.19,81
Hydromorphone Hydrochloride,8115.32,43
Losartan Potassium,8503.88,20
Baclofen,5662.97,15
OXYGEN,5078.43,79
B-Nexa,7028.87,48
Skintegrity Antibacterial Hand,7694.92,90
Salt Cedar,1706.64,55
NITE TIME DAYTIME,3846.63,98
PROMETHAZINE HYDROCHLORIDE,9069.86,51
Hydrocortisone,7545.56,31
Levico Prunus,3944.21,97
BLACK PEPPER,6576.64,70
citroma,5372.64,44
Sinusitis,6126.26,40
Lyrica,6683.76,70
Heparin Sodium,8158.88,65
Ziprasidone Hydrochloride,5161.48,24
Clonazepam,6922.93,38
Metronidazole,7764.92,68
Dilaudid,4997.82,53
Chlorhexidine Gluconate,3484.1,97
SENNOSIDES AND DOCUSATE SODIUM,7734.58,69
PerioMed,3725.02,7
ABILIFY,1914.11,11
members mark nicotine,3796.92,27
Cocoa Butter,6785.34,80
OXYGEN,6353.54,36
Waterless Hand Sanitizer,8741.33,1
ZERIT,8375.55,2
Multi Vitamin with Fluoride,4820.71,48
Glucotrol,5196.37,69
HASOL Intensive Scalp Tonic,9689.24,83
Heparin Sodium,9015.43,17
SILICEA,7689.64,34
Temazepam,6863.22,87
ALOE UP DARK TANNING OIL SPF 4,5560.73,34
Neutrogena Oil Free Acne Wash,7769.02,39
Uniphyl,9507.78,87
Metaxalone,6839.97,27
Terazosin Hydrochloride,5428.57,47
Anti-Bacterial Gentle Foaming Hand,3540.95,43
Benztropine Mesylate,2976.93,55
Dexamethasone,6910.79,5
Potassium Chloride,9980.47,70
Stool Softener with Laxative,2693.98,73
Xanax,1589.96,36
Hyoscyamine Sulfate,3388.58,19
Risperidone,8583.94,44
Red Cedar,3901.6,92
Pain Relief Extra Strength,4594.94,72
Medroxyprogesterone Acetate,9971.23,36
Levothyroxine Sodium,7284.47,46
Kit for the Preparation of Technetium Tc99m Sestamibi,8023.98,72
Eye Itch,2962.52,60
Common Sagebrush,5035.73,28
3 in 1 Antibacterial Hair and Body Wash,6587.06,52
ICS PERFECT SOLUTION,5359.47,76
RITE AID RENEWAL,4747.41,8
Clear Eyes Maximum Redness Relief,3412.53,85
NovoSeven,9974.04,64
Tizanidine Hydrochloride,1400.53,47
Flu and Severe Cold and Cough,7158.22,13
Medi-First Plus Cold Relief,1380.52,11
Omeprazole,4948.56,77
Dental Clear Natural,3748.68,100
SEPHORA Skin Perfect CC Sunscreen Broad Spectrum SPF 20 TAN,3456.74,58
Methedex,7994.65,84
Infants Dye-Free Ibuprofen,1887.59,23
Aliclen,4709.06,52
Ergocalciferol,5509.94,70
ASTHMA,9572.73,2
Western Family,6763.95,3
POPULUS FREMONTII POLLEN,2303.64,36
Sugar Cookies Scented Antibacterial Hand Sanitizer,8601.85,95
Cod,5154.72,66
Allergy,1207.94,87
Bethanechol Chloride,8912.1,99
Trazodone Hydrochloride,2288.93,21
ESIKA 3-IN-1 PRO MAKE UP FOUNDATION SPF 20 BASE DE MAQUILLAJE PARA ROSTRO 3-EN-1 PRO FPS 20,8054.92,20
Alendronate Sodium,2737.26,11
Tinnitus,2179.62,14
Liquid B,6565.69,31
Androderm,4770.54,90
Safe Harbor - Natural Sunscreen - Baby and Kids SPF50 Broad Spectrum Sunscreen,6764.1,66
Chloroquine,8328.31,31
ZYPREXA,7692.44,34
Doxazosin,5350.34,91
anti-bacterial foaming,3955.51,87
CLINIQUE,3605.52,15
Pantene Pro-V Expert Collection,5553.67,92
Body Luxuries French Lavender Antibacterial Hand Sanitizer,3612.81,65
Diazepam,4950.5,71
Boscia Restorative Day Moisture Broad Spectrum SPF 15 For Dry Skin,4178.16,81
AZACTAM,8946.14,95
Haloperidol,3510.71,13
Aminophylline,8340.39,88
Glycopyrrolate,9819.26,34
Desmopressin Acetate,2321.31,52
TUNA,6190.44,69
Love and Beauty Peach Mango Anti-Bacterial Hand Sanitizer,5608.64,5
Ready Foundation,2285.19,84
Cardinal Health Antimicrobial Soap with Triclosan,8856.78,17
Golf Pain Away,8895.47,87
SAFEWAY CARE,3269.54,56
Olanzapine,9974.38,92
Penicillium notatum,1157.85,66
Kali Bichromicum 30c,9706.43,78
LBEL COULEUR LUXE AMPLIFIER XP,1530.56,75
Sprains Strains,1801.92,10
Mirtazapine,8281.6,31
Banana Boat Natural Reflect Sunscreen SPF 50 Plus,5970.66,28
good sense miconazole 7,4776.91,70
Banzel,8684.12,40
TopCare Sore Throat Honey Lemon Flavor,1651.01,89
MINERAL FOUNDATION,9830.65,90
Waterless Lavender Scented Hand Sanitizer,4765.77,94
Phoma,4897.19,21
No7 Stay Perfect Foundation Sunscreen SPF 15 Mocha,3802.89,95
ARANESP,7162.35,30
Diphenhydramine Hydrochloride,5144.24,30
PAXILCR,3613.56,31
BeneFIX,5082.38,82
cephalexin,5152.38,42
Lorazepam,9588.84,74
Advicor,6651.49,62
DELFLEX,3381.57,90
NICOTINE,8269.39,5
Nite time,8564.02,39
FazaClo,5655.57,96
Amlodipine Besylate,5606.48,74
Tri Previfem,5924.92,40
Prochieve,7378.59,29
Lamotrigine,5655.38,81
Ondansetron,8696.58,33
Coppertone Sport,9778.29,21
Indomethacin,3115.39,94
Arm and Hammer Baking Soda,4499.04,91
Oat Grain,9280.82,22
Arthritis HP,1773.0,83
Lorac Foundation Medium,6237.28,45
Hydralazine Hydrochloride,6982.15,46
Giant Wild Rye,6516.56,42
KETOROLAC TROMETHAMINE,9265.04,37
Up and Up Childrens Mucus Relief and Cough,6017.34,13
ATACAND,9061.54,1
Fenofibrate,7562.65,42
Tobramycin Sulfate,3549.93,12
Hemorrodil Unguento,6054.45,24
Maybelline New York Dream Wonder Fluid Touch Foundation Broad Spectrum SPF 20 Sunscreen,2744.86,29
Depo-Medrol,6622.36,99
Full Care BZK Towelette,9030.16,67
Hectorol,2554.82,2
KARAYA GUM,1717.84,35
No7 Stay Perfect Foundation Sunscreen SPF 15 Tan,3257.52,79
Cough and Cold Relief,4813.59,75
Childrens Allergy Relief,8467.61,33
Doxepin Hydrochloride,7116.51,25
Less Drowsy Motion Sickness Relief,4528.62,51
Albuterol Sulfate,4584.87,24
Ulta Red Raspberry Anti-Bacterial Deep Cleansing,9203.45,1
No Concealer Concealer,6618.91,44
Instant Hand Sanitizer,1810.76,50
"Molds, Rusts and Smuts, Aspergillus niger",4124.36,3
Cefuroxime Axetil,3987.54,83
infants acetaminophen,6295.32,95
Major Prep Hemorrhoidal,9479.8,19
Miochol E,1538.26,79
Fosphenytoin Sodium,6992.85,33
Famotidine,3595.35,72
Rashes - Hives,3994.02,71
SYCAMORE POLLEN,9596.39,52
Furosemide,5526.36,18
Metronidazole,5680.58,15
Synalar,5866.88,57
Nifedipine,1554.64,28
Trihexyphenidyl Hydrochloride,8920.71,45
Hist-PSE,9555.16,87
XtraCare Wet Wipes,6902.35,56
METHYLPHENIDATE HYDROCHLORIDE,9370.56,74
CareOne Adult Tussin CF,3364.37,64
Sword Fish,7553.8,5
Paprika,1421.27,61
POPPY SEED,2049.52,12
Dipyridamole,2354.96,55
AmBisome,7120.18,2
Donepezil Hydrochloride,1980.78,61
Galantamine,7801.0,46
oxaliplatin,3454.62,17
Quetiapine fumarate,9604.22,46
Konsyl Naturally Sweetened Psyllium Fiber,5861.51,19
LEUKOSEP - SOLX B ADDITIVE SOLUTION,9876.68,93
Texas Knows Allegy Relief,5420.62,8
ALOE UP NATURAL LIP ICE SUNSCREEN,7266.71,83
Roll On Anti-Perspirant (Alcohol Free),6358.63,7
Premier Value Hemorrhoidal,7465.28,58
Movate Skin Lightening Lemon,9800.57,16
Country Gent,9858.32,89
BACITRACIN,9779.48,79
SPF 50 UVA/UVB,7856.23,67
ANTIMONIUM TARTARICUM,8896.23,46
3 CONCEPT EYES GLOSSING WATERFUL FOUNDATION NATURAL IVORY,7664.03,45
Lidocaine Hydrochloride,4373.05,15
FOAMING HAND SANITIZER,3315.72,9
Acetaminophen and Codeine Phosphate,7788.91,81
TABLOID,3078.81,40
TOPIRAMATE,2666.53,76
Treatment Set TS346889,8014.65,22
equate ibuprofen,1256.54,48
Carbidopa and Levodopa,8837.21,31
Warfarin Sodium,8127.79,39
"Standardized Grass Pollen, Redtop",3784.05,27
Triple Antibiotic Plus Pain Relief,4748.83,24
Topiramate,7690.98,72
LBEL MAXIMUM COMFORT AND LONG-LASTING FOUNDATION SPF 10,9324.45,49
Hydrocodone Bitartrate And Acetaminophen,7514.78,46
Alprazolam,3226.76,80
MEDIQUE APAP,9766.13,20
biokera,5968.12,11
"bacitracin zinc, neomycin sulfate and polymyxin b sulfate",6244.47,3
Intense Care Snail,8245.94,68
lansoprazole,5032.45,77
No7 Lift and Luminate Foundation Sunscreen Broad Spectrum SPF 15 Ebony,8080.33,59
SUMATRIPTAN,4096.72,13
Promethazine Hydrochloride,3376.71,19
Antibacterial Hand Soap,5932.71,53
Hydrochlorothiazide,1470.1,24
Biofreeze,8908.91,51
Our Family,2449.91,10
Trepoxen-250,9344.05,62
Primidone,7925.03,36
DIPHENDYDRAMINE HYDROCHLORIDE,9874.87,31
Up and UP Sensitive Toothpaste Enamel Strengthening formula,1940.9,29
Otrexup,7412.58,58
SohMed Acid Reducer,7336.23,58
Dexmethylphenidate Hydrochloride,1238.43,33
Estradiol,6808.28,99
PharmaRight Extra Strength Antacid PEPPERMINT,4390.39,61
Betamethasone Valerate,3144.98,67
leader cough dm,7132.07,62
GRAPHITE,2555.88,49
ck one3-in-1face makeup,1193.2,65
HEADACHE FATIGUE,9817.1,22
Furosemide,8015.56,70
PAIN FREE,7681.31,21
Allergen,2843.82,49
freshnails,4843.58,48
HydrALAZINE Hydrochloride,4219.59,8
Niaspan,6584.34,21
INSTANT Hand Sanitizer with Moisturizers All In One,4567.84,47
ATOPALM PAIN RELIEVING,5817.77,32
Stavudine,8215.89,95
Indigestion,5199.05,21
Degree,6542.72,1
Atropinum Compositum Rx,4127.01,50
Diabetes,8202.33,66
Secura Starter Kit,1474.77,10
Mycophenolate Mofetil,8960.38,58
Amlobenz,1777.02,24
Radiation Plus,6371.44,100
Childrens Pain and Fever,7257.42,50
Triclonex T2,5820.91,91
throat relief,4338.95,48
OXYGEN,6912.0,40
Dover Sudanyl PE,3275.39,69
Dr. Cocoa,6207.11,86
RISPERDAL M-TAB,5346.01,31
ACTIQ,5486.99,58
Synthroid,5418.04,83
Triamterene hydrochlorothiazide,8674.96,22
Cyclobenzaprine Hydrochloride,8599.81,65
Pravastatin Sodium,3855.53,60
Bronchitis,7279.64,81
Antacid Regular Strength,1308.1,20
FASLODEX,3143.07,56
Rizatriptan Benzoate,3555.06,63
CVS daily moisturizing,7444.75,68
CPD/ADSOL,4441.69,73
Benazepril Hydrochloride,9281.97,71
Levofloxacin,8931.11,88
Sinus Congestion and Pain Severe Daytime,7136.89,65
Torsemide,7532.58,77
Skin Perfecting Acne and Blemish Wash,2144.86,49
minoxidil,4414.79,100
ShopRite Gas Relief,4748.42,2
Mexican Tea Pollen,5595.38,42
SHISEIDO SUN PROTECTION FOUNDATION,4349.66,90
Lisinopril,9841.15,83
Warfarin Sodium,1295.91,62
PROVON Antibacterial Foam Handwash,1960.03,47
Risperidone,6001.69,22
Mango,5273.3,6
California Live Oak,8740.21,24
Bedside-Care,1492.08,50
Regular Strength Aspirin,6020.68,94
ADVANCED HYDRO-LIQUID COMPACT (REFILL),3522.01,16
Amiodarone Hydrochloride,5766.81,55
Antihistamine Allergy,1037.16,33
Exuviance CoverBlend Concealing Treatment Makeup,3067.72,98
exchange select allergy relief,1476.55,56
Han Honey Loquat Syrup,7967.15,26
Duloxetine,2100.72,31
Clonazepam,7257.35,17
Blistex,9438.85,91
Exuviance CoverBlend Skin Caring Foundation,2668.49,60
Carvedilol,1738.76,45
Hydralazine Hydrochloride,4423.24,87
Standardized Mite D. farinae,7883.2,76
COMPLERA,9701.2,62
Naturasil,7055.05,58
Cough Out,2343.67,65
Better Braids,9016.83,50
Bodycology,7050.5,96
Kleenex Clear Antibacterial Skin Cleanser,8214.31,98
Lien Plumbum,9260.73,58
DOCUSATE SODIUM 100mg Two-Tone,9690.15,59
DOUBLE PERFECTION LUMIERE,7554.78,81
HELIOX,9646.52,51
Hamster Epithelia,9042.13,11
HEB,1488.5,84
Levetiracetam,9390.47,12
Cipro HC,3684.6,95
Rouge Dior 730 Coral Serum,6791.43,69
Amoxicillin,3585.77,55
MORELLA CERIFERA POLLEN,2602.71,32
American Beech,5532.04,80
Pre Post Surgery,8640.32,94
Sodium Chloride,4493.74,35
Theophylline,6075.52,10
Foamy Med-I-San,6065.0,64
Treatment Set TS335657,1778.11,67
ZERIT,1410.47,34
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate and amphetamine sulfate",1425.11,55
NIFEDIPINE,3795.52,96
Candida albicans,7631.66,84
Laxative pills,3302.23,62
NARS PURE SHEER SPF LIP TREATMENT,7252.19,34
Irbesartan and Hydrochlorothiazide,7951.52,36
Nitroglycerin,7174.2,13
Treatment Set TS335861,2675.32,9
risedronate sodium,9298.79,77
Benazepril Hydrochloride,6539.68,83
Epl-Cell Repair,4157.83,86
OXYBUTYNIN CHLORIDE,9294.46,10
FAMILY CARE HEMORRHOIDAL,3228.87,70
CLEARING TONIC,3598.08,6
LBEL COULEUR LUXE AMPLIFIER XP,9727.72,65
Aspirin free,6209.71,52
all day allergy,5639.14,82
Aspirin,6222.15,56
Amitriptyline Hydrochloride,9649.28,86
Mesquite,2445.17,1
LINGERIE DE PEAU INVISIBLE SKIN-FUSION FOUNDATION WITH SUNSCREEN BROAD SPECTRUM SPF 20 03 BEIGE NATUREL,1162.53,80
footlogix intensive care,7712.7,99
Royal Petroleum (Cocoa Scent),2226.72,1
Childrens Allergy,4500.15,76
Olive Antibacterial Hand Sanitizer,6064.03,67
Junior Pain Relief,9566.65,89
CEFTIN,8437.63,84
Cinnabar Dandelion Cold Relief,3988.41,52
Head and Shoulders,3453.9,17
LBEL COULEUR LUXE AMPLIFIER XP,7030.18,88
Naruko,1635.41,20
Quetiapine fumarate,7735.85,11
Flutamide,4501.98,2
Levothyroxine Sodium,6100.31,14
Bellagio Sunscreen For Face SPF 30,5207.54,98
RABBIT,5128.42,64
topiramate,7004.13,85
Coppertone ultraGUARD,9456.43,94
Colgate Max Clean,7837.2,64
"Pollens - Trees, Cedar, Red Juniperus virginiana",2991.41,24
up and up miconazole,4411.69,4
equaline athletes foot,9383.42,10
Allerpoll,5952.56,6
Berberis Populus,7423.3,16
Metformin Hydrochloride,1022.72,27
Spironolactone,4215.59,57
SORE NO MORE,2390.68,41
Leader Cold Head Congestion,8097.38,46
Lovenox,7472.34,93
MoistureWorx,1716.13,71
Triamterene and Hydrochlorothiazide,5684.54,69
Topiramate,5971.4,76
SkinMedica Acne Treatment,2142.6,38
FNG,2055.31,72
Saniwash Antimicrobial Foaming Hand,6459.03,90
Lidocaine Hydrochloride,3370.53,93
Treatment Set TS349705,1000.38,86
Capture Totale Radiance Restoring Serum Foundation SPF 15 023,9807.75,61
Ceftriaxone Sodium,4170.05,28
Wart Control,3936.49,61
BRONCOCHEM,8189.37,93
no drip,3729.35,4
SENSODYNE,8378.51,9
Ibuprofen,1897.53,48
Sotalol Hydrochloride,9601.09,66
Zolpidem Tartrate,5757.55,52
Maxiphen,7696.96,96
Laxative pills,8199.86,88
Bisoprolol Fumarate and Hydrochlorothiazide,9219.59,79
Heparin Sodium and Dextrose,4913.9,44
CD DiorSnow UV Shield Pearly White - SPF50,3467.2,34
DocQLace,5925.92,42
Levetiracetam,3304.36,48
Trihexyphenidyl Hydrochloride,2932.95,1
Ramipril,6765.93,98
Antacid,8001.67,46
Heart Small Intestine Meridian Opener,2718.33,48
Oxygen,1168.66,45
DoloEar,4460.83,89
Diltiazem Hydrochloride,6196.27,59
Amoxicillin and Clavulanate Potassium,7172.16,9
